Date,Economic Center,Fruit,Average Price (LKR/kg),Quantity Exposed (metric tons)
2024-08-11,Embilipitiya,TJC mango,132.74,7.9
2024-08-11,Embilipitiya,Banana,61.14,24.1
2024-08-11,Embilipitiya,Pineapple,63.43,4.3
2024-08-12,Dambulla,TJC mango,107.54,7.8
2024-08-12,Dambulla,Banana,56.91,21.8
2024-08-12,Dambulla,Pineapple,86.22,1.8
2024-08-12,Pettah,TJC mango,126.11,7.5
2024-08-12,Pettah,Banana,68.67,16.5
2024-08-12,Pettah,Pineapple,63.0,2.9
2024-08-12,Meegoda,TJC mango,117.03,6.6
2024-08-12,Meegoda,Banana,71.56,16.9
2024-08-12,Meegoda,Pineapple,78.92,5.6
2024-08-12,Narahenpita,TJC mango,92.87,8.9
2024-08-12,Narahenpita,Banana,61.82,18.3
2024-08-12,Narahenpita,Pineapple,83.04,3.9
2024-08-12,Embilipitiya,TJC mango,103.62,4.5
2024-08-12,Embilipitiya,Banana,55.5,18.1
2024-08-12,Embilipitiya,Pineapple,66.4,5.2
2024-08-13,Dambulla,TJC mango,112.1,5.7
2024-08-13,Dambulla,Banana,65.14,22.5
2024-08-13,Dambulla,Pineapple,83.49,2.6
2024-08-13,Pettah,TJC mango,113.31,10.6
2024-08-13,Pettah,Banana,60.11,20.3
2024-08-13,Pettah,Pineapple,85.22,3.7
2024-08-13,Meegoda,TJC mango,102.67,5.6
2024-08-13,Meegoda,Banana,66.24,13.7
2024-08-13,Meegoda,Pineapple,80.34,4.8
2024-08-13,Narahenpita,TJC mango,121.31,10.6
2024-08-13,Narahenpita,Banana,55.75,20.7
2024-08-13,Narahenpita,Pineapple,75.46,3.8
2024-08-13,Embilipitiya,TJC mango,105.13,10.5
2024-08-13,Embilipitiya,Banana,57.56,17.7
2024-08-13,Embilipitiya,Pineapple,60.51,6.2
2024-08-14,Dambulla,TJC mango,130.29,8.4
2024-08-14,Dambulla,Banana,61.65,14.4
2024-08-14,Dambulla,Pineapple,86.84,3.4
2024-08-14,Pettah,TJC mango,142.81,6.4
2024-08-14,Pettah,Banana,58.57,22.6
2024-08-14,Pettah,Pineapple,74.02,3.7
2024-08-14,Meegoda,TJC mango,98.02,9.9
2024-08-14,Meegoda,Banana,48.78,14.8
2024-08-14,Meegoda,Pineapple,62.2,3.1
2024-08-14,Narahenpita,TJC mango,107.74,8.5
2024-08-14,Narahenpita,Banana,56.76,25.1
2024-08-14,Narahenpita,Pineapple,70.43,3.8
2024-08-14,Embilipitiya,TJC mango,124.68,7.7
2024-08-14,Embilipitiya,Banana,53.24,19.1
2024-08-14,Embilipitiya,Pineapple,80.84,4.7
2024-08-15,Dambulla,TJC mango,113.76,5.9
2024-08-15,Dambulla,Banana,55.95,11.8
2024-08-15,Dambulla,Pineapple,,
2024-08-15,Pettah,TJC mango,120.56,10.5
2024-08-15,Pettah,Banana,46.99,23.2
2024-08-15,Pettah,Pineapple,81.62,5.4
2024-08-15,Meegoda,TJC mango,118.38,9.4
2024-08-15,Meegoda,Banana,55.26,18.6
2024-08-15,Meegoda,Pineapple,65.91,3.9
2024-08-15,Narahenpita,TJC mango,111.24,8.9
2024-08-15,Narahenpita,Banana,69.25,14.0
2024-08-15,Narahenpita,Pineapple,81.69,2.0
2024-08-15,Embilipitiya,TJC mango,122.43,10.4
2024-08-15,Embilipitiya,Banana,69.84,15.9
2024-08-15,Embilipitiya,Pineapple,85.95,4.6
2024-08-16,Dambulla,TJC mango,120.58,6.3
2024-08-16,Dambulla,Banana,69.23,23.9
2024-08-16,Dambulla,Pineapple,69.53,3.6
2024-08-16,Pettah,TJC mango,140.62,7.8
2024-08-16,Pettah,Banana,64.61,12.2
2024-08-16,Pettah,Pineapple,85.35,4.4
2024-08-16,Meegoda,TJC mango,125.71,11.2
2024-08-16,Meegoda,Banana,56.96,16.1
2024-08-16,Meegoda,Pineapple,67.43,4.1
2024-08-16,Narahenpita,TJC mango,126.8,9.5
2024-08-16,Narahenpita,Banana,60.61,13.6
2024-08-16,Narahenpita,Pineapple,69.0,2.4
2024-08-16,Embilipitiya,TJC mango,128.93,8.5
2024-08-16,Embilipitiya,Banana,60.68,13.0
2024-08-16,Embilipitiya,Pineapple,90.81,3.7
2024-08-17,Dambulla,TJC mango,126.23,5.9
2024-08-17,Dambulla,Banana,62.44,7.8
2024-08-17,Dambulla,Pineapple,78.76,3.1
2024-08-17,Pettah,TJC mango,116.46,7.6
2024-08-17,Pettah,Banana,46.09,17.5
2024-08-17,Pettah,Pineapple,91.04,2.9
2024-08-17,Meegoda,TJC mango,135.27,7.6
2024-08-17,Meegoda,Banana,60.65,22.3
2024-08-17,Meegoda,Pineapple,79.6,6.6
2024-08-17,Narahenpita,TJC mango,114.24,7.9
2024-08-17,Narahenpita,Banana,64.09,18.8
2024-08-17,Narahenpita,Pineapple,,
2024-08-17,Embilipitiya,TJC mango,151.99,8.1
2024-08-17,Embilipitiya,Banana,57.21,10.3
2024-08-17,Embilipitiya,Pineapple,85.43,5.2
2024-08-18,Dambulla,TJC mango,106.18,6.5
2024-08-18,Dambulla,Banana,55.34,11.7
2024-08-18,Dambulla,Pineapple,75.01,3.7
2024-08-18,Pettah,TJC mango,128.69,6.9
2024-08-18,Pettah,Banana,63.12,16.9
2024-08-18,Pettah,Pineapple,95.76,5.0
2024-08-18,Meegoda,TJC mango,121.12,9.4
2024-08-18,Meegoda,Banana,74.83,24.6
2024-08-18,Meegoda,Pineapple,75.09,1.9
2024-08-18,Narahenpita,TJC mango,159.15,6.1
2024-08-18,Narahenpita,Banana,,
2024-08-18,Narahenpita,Pineapple,80.49,4.9
2024-08-18,Embilipitiya,TJC mango,105.34,9.0
2024-08-18,Embilipitiya,Banana,61.83,22.3
2024-08-18,Embilipitiya,Pineapple,80.83,4.8
2024-08-19,Dambulla,TJC mango,134.58,8.5
2024-08-19,Dambulla,Banana,61.72,24.8
2024-08-19,Dambulla,Pineapple,86.0,3.6
2024-08-19,Pettah,TJC mango,109.3,8.3
2024-08-19,Pettah,Banana,64.25,23.2
2024-08-19,Pettah,Pineapple,68.2,5.0
2024-08-19,Meegoda,TJC mango,111.08,4.5
2024-08-19,Meegoda,Banana,72.18,26.9
2024-08-19,Meegoda,Pineapple,82.44,5.7
2024-08-19,Narahenpita,TJC mango,134.04,6.6
2024-08-19,Narahenpita,Banana,70.24,15.6
2024-08-19,Narahenpita,Pineapple,73.07,4.9
2024-08-19,Embilipitiya,TJC mango,114.78,6.5
2024-08-19,Embilipitiya,Banana,62.85,26.3
2024-08-19,Embilipitiya,Pineapple,61.56,2.7
2024-08-20,Dambulla,TJC mango,140.2,4.0
2024-08-20,Dambulla,Banana,80.97,8.8
2024-08-20,Dambulla,Pineapple,101.42,4.6
2024-08-20,Pettah,TJC mango,118.62,11.2
2024-08-20,Pettah,Banana,61.8,13.6
2024-08-20,Pettah,Pineapple,76.91,2.9
2024-08-20,Meegoda,TJC mango,147.52,5.1
2024-08-20,Meegoda,Banana,73.01,13.3
2024-08-20,Meegoda,Pineapple,86.61,2.8
2024-08-20,Narahenpita,TJC mango,135.46,6.8
2024-08-20,Narahenpita,Banana,48.55,12.2
2024-08-20,Narahenpita,Pineapple,90.29,5.0
2024-08-20,Embilipitiya,TJC mango,122.72,11.0
2024-08-20,Embilipitiya,Banana,55.06,17.2
2024-08-20,Embilipitiya,Pineapple,85.75,3.7
2024-08-21,Dambulla,TJC mango,107.8,9.5
2024-08-21,Dambulla,Banana,49.73,20.8
2024-08-21,Dambulla,Pineapple,83.84,3.6
2024-08-21,Pettah,TJC mango,126.8,7.2
2024-08-21,Pettah,Banana,,
2024-08-21,Pettah,Pineapple,80.11,4.5
2024-08-21,Meegoda,TJC mango,138.12,5.5
2024-08-21,Meegoda,Banana,51.7,7.5
2024-08-21,Meegoda,Pineapple,76.04,1.8
2024-08-21,Narahenpita,TJC mango,135.89,10.7
2024-08-21,Narahenpita,Banana,56.71,13.5
2024-08-21,Narahenpita,Pineapple,78.25,3.9
2024-08-21,Embilipitiya,TJC mango,105.64,8.5
2024-08-21,Embilipitiya,Banana,61.83,17.8
2024-08-21,Embilipitiya,Pineapple,74.24,4.3
2024-08-22,Dambulla,TJC mango,111.2,10.5
2024-08-22,Dambulla,Banana,53.61,11.3
2024-08-22,Dambulla,Pineapple,82.83,5.2
2024-08-22,Pettah,TJC mango,136.65,9.3
2024-08-22,Pettah,Banana,56.92,23.2
2024-08-22,Pettah,Pineapple,69.89,5.1
2024-08-22,Meegoda,TJC mango,134.98,7.7
2024-08-22,Meegoda,Banana,57.87,26.4
2024-08-22,Meegoda,Pineapple,98.67,4.7
2024-08-22,Narahenpita,TJC mango,116.87,9.2
2024-08-22,Narahenpita,Banana,59.88,20.9
2024-08-22,Narahenpita,Pineapple,91.81,3.3
2024-08-22,Embilipitiya,TJC mango,156.54,6.5
2024-08-22,Embilipitiya,Banana,49.37,16.6
2024-08-22,Embilipitiya,Pineapple,76.47,4.5
2024-08-23,Dambulla,TJC mango,128.78,4.7
2024-08-23,Dambulla,Banana,72.08,18.6
2024-08-23,Dambulla,Pineapple,83.08,3.1
2024-08-23,Pettah,TJC mango,100.61,6.0
2024-08-23,Pettah,Banana,58.18,12.0
2024-08-23,Pettah,Pineapple,92.24,3.3
2024-08-23,Meegoda,TJC mango,128.27,8.7
2024-08-23,Meegoda,Banana,50.88,22.6
2024-08-23,Meegoda,Pineapple,71.08,4.2
2024-08-23,Narahenpita,TJC mango,125.06,9.1
2024-08-23,Narahenpita,Banana,49.75,10.5
2024-08-23,Narahenpita,Pineapple,67.37,3.9
2024-08-23,Embilipitiya,TJC mango,122.13,6.7
2024-08-23,Embilipitiya,Banana,52.96,30.2
2024-08-23,Embilipitiya,Pineapple,70.57,2.5
2024-08-24,Dambulla,TJC mango,127.11,9.4
2024-08-24,Dambulla,Banana,50.95,25.5
2024-08-24,Dambulla,Pineapple,79.58,3.0
2024-08-24,Pettah,TJC mango,87.66,7.0
2024-08-24,Pettah,Banana,52.79,4.6
2024-08-24,Pettah,Pineapple,72.83,2.9
2024-08-24,Meegoda,TJC mango,140.0,6.6
2024-08-24,Meegoda,Banana,67.58,18.9
2024-08-24,Meegoda,Pineapple,79.48,3.9
2024-08-24,Narahenpita,TJC mango,129.45,7.2
2024-08-24,Narahenpita,Banana,59.03,19.0
2024-08-24,Narahenpita,Pineapple,70.37,3.2
2024-08-24,Embilipitiya,TJC mango,122.55,8.3
2024-08-24,Embilipitiya,Banana,66.99,10.6
2024-08-24,Embilipitiya,Pineapple,84.99,3.4
2024-08-25,Dambulla,TJC mango,108.26,9.2
2024-08-25,Dambulla,Banana,54.04,19.9
2024-08-25,Dambulla,Pineapple,90.64,6.4
2024-08-25,Pettah,TJC mango,117.97,11.6
2024-08-25,Pettah,Banana,65.2,19.4
2024-08-25,Pettah,Pineapple,79.35,4.1
2024-08-25,Meegoda,TJC mango,109.8,10.4
2024-08-25,Meegoda,Banana,60.25,18.8
2024-08-25,Meegoda,Pineapple,64.74,3.4
2024-08-25,Narahenpita,TJC mango,129.45,9.4
2024-08-25,Narahenpita,Banana,55.61,14.1
2024-08-25,Narahenpita,Pineapple,80.77,4.3
2024-08-25,Embilipitiya,TJC mango,135.61,8.2
2024-08-25,Embilipitiya,Banana,63.09,19.6
2024-08-25,Embilipitiya,Pineapple,67.77,5.0
2024-08-26,Dambulla,TJC mango,132.68,6.6
2024-08-26,Dambulla,Banana,65.23,26.5
2024-08-26,Dambulla,Pineapple,71.59,3.1
2024-08-26,Pettah,TJC mango,114.58,7.9
2024-08-26,Pettah,Banana,,
2024-08-26,Pettah,Pineapple,82.47,5.4
2024-08-26,Meegoda,TJC mango,129.89,4.9
2024-08-26,Meegoda,Banana,70.76,31.4
2024-08-26,Meegoda,Pineapple,76.08,4.0
2024-08-26,Narahenpita,TJC mango,105.2,8.9
2024-08-26,Narahenpita,Banana,60.94,17.6
2024-08-26,Narahenpita,Pineapple,52.28,5.4
2024-08-26,Embilipitiya,TJC mango,101.53,8.5
2024-08-26,Embilipitiya,Banana,54.59,16.7
2024-08-26,Embilipitiya,Pineapple,66.24,2.7
2024-08-27,Dambulla,TJC mango,115.03,9.8
2024-08-27,Dambulla,Banana,63.1,23.6
2024-08-27,Dambulla,Pineapple,93.97,3.0
2024-08-27,Pettah,TJC mango,139.77,10.9
2024-08-27,Pettah,Banana,66.98,19.9
2024-08-27,Pettah,Pineapple,85.18,2.3
2024-08-27,Meegoda,TJC mango,115.98,8.0
2024-08-27,Meegoda,Banana,64.23,22.1
2024-08-27,Meegoda,Pineapple,68.62,3.8
2024-08-27,Narahenpita,TJC mango,85.23,8.2
2024-08-27,Narahenpita,Banana,64.03,12.9
2024-08-27,Narahenpita,Pineapple,94.71,4.2
2024-08-27,Embilipitiya,TJC mango,91.05,6.1
2024-08-27,Embilipitiya,Banana,52.53,18.1
2024-08-27,Embilipitiya,Pineapple,87.16,3.9
2024-08-28,Dambulla,TJC mango,133.15,8.8
2024-08-28,Dambulla,Banana,56.75,11.7
2024-08-28,Dambulla,Pineapple,66.76,4.4
2024-08-28,Pettah,TJC mango,76.93,8.4
2024-08-28,Pettah,Banana,53.46,21.5
2024-08-28,Pettah,Pineapple,83.91,3.0
2024-08-28,Meegoda,TJC mango,116.69,11.3
2024-08-28,Meegoda,Banana,67.78,19.2
2024-08-28,Meegoda,Pineapple,79.27,2.2
2024-08-28,Narahenpita,TJC mango,120.62,8.1
2024-08-28,Narahenpita,Banana,65.27,23.5
2024-08-28,Narahenpita,Pineapple,66.91,1.7
2024-08-28,Embilipitiya,TJC mango,127.19,9.0
2024-08-28,Embilipitiya,Banana,52.98,15.9
2024-08-28,Embilipitiya,Pineapple,93.44,3.2
2024-08-29,Dambulla,TJC mango,123.78,9.2
2024-08-29,Dambulla,Banana,57.4,21.8
2024-08-29,Dambulla,Pineapple,67.89,5.1
2024-08-29,Pettah,TJC mango,117.39,8.0
2024-08-29,Pettah,Banana,47.32,21.5
2024-08-29,Pettah,Pineapple,67.89,3.2
2024-08-29,Meegoda,TJC mango,154.22,9.2
2024-08-29,Meegoda,Banana,64.19,25.9
2024-08-29,Meegoda,Pineapple,87.93,5.0
2024-08-29,Narahenpita,TJC mango,,
2024-08-29,Narahenpita,Banana,49.31,27.8
2024-08-29,Narahenpita,Pineapple,100.2,3.4
2024-08-29,Embilipitiya,TJC mango,126.02,5.6
2024-08-29,Embilipitiya,Banana,60.3,25.3
2024-08-29,Embilipitiya,Pineapple,69.91,4.2
2024-08-30,Dambulla,TJC mango,116.44,4.8
2024-08-30,Dambulla,Banana,57.77,15.0
2024-08-30,Dambulla,Pineapple,76.35,3.2
2024-08-30,Pettah,TJC mango,138.14,7.3
2024-08-30,Pettah,Banana,61.73,11.2
2024-08-30,Pettah,Pineapple,71.51,5.4
2024-08-30,Meegoda,TJC mango,123.52,8.7
2024-08-30,Meegoda,Banana,47.42,19.4
2024-08-30,Meegoda,Pineapple,65.73,6.0
2024-08-30,Narahenpita,TJC mango,113.06,9.7
2024-08-30,Narahenpita,Banana,55.96,20.6
2024-08-30,Narahenpita,Pineapple,73.81,4.9
2024-08-30,Embilipitiya,TJC mango,111.03,6.4
2024-08-30,Embilipitiya,Banana,72.41,14.5
2024-08-30,Embilipitiya,Pineapple,71.14,4.5
2024-08-31,Dambulla,TJC mango,99.67,11.3
2024-08-31,Dambulla,Banana,54.16,13.8
2024-08-31,Dambulla,Pineapple,88.83,2.7
2024-08-31,Pettah,TJC mango,119.61,9.4
2024-08-31,Pettah,Banana,61.64,28.2
2024-08-31,Pettah,Pineapple,71.74,4.9
2024-08-31,Meegoda,TJC mango,99.93,6.4
2024-08-31,Meegoda,Banana,72.01,13.6
2024-08-31,Meegoda,Pineapple,83.59,2.8
2024-08-31,Narahenpita,TJC mango,132.88,10.2
2024-08-31,Narahenpita,Banana,69.2,14.4
2024-08-31,Narahenpita,Pineapple,,
2024-08-31,Embilipitiya,TJC mango,122.08,5.9
2024-08-31,Embilipitiya,Banana,51.47,25.8
2024-08-31,Embilipitiya,Pineapple,78.65,3.6
2024-09-01,Dambulla,TJC mango,125.17,9.9
2024-09-01,Dambulla,Banana,58.18,16.9
2024-09-01,Dambulla,Pineapple,69.39,6.2
2024-09-01,Pettah,TJC mango,108.71,9.3
2024-09-01,Pettah,Banana,56.24,15.6
2024-09-01,Pettah,Pineapple,81.81,4.7
2024-09-01,Meegoda,TJC mango,105.48,6.0
2024-09-01,Meegoda,Banana,64.77,10.4
2024-09-01,Meegoda,Pineapple,85.2,2.1
2024-09-01,Narahenpita,TJC mango,92.46,7.1
2024-09-01,Narahenpita,Banana,60.9,15.2
2024-09-01,Narahenpita,Pineapple,77.99,5.2
2024-09-01,Embilipitiya,TJC mango,130.19,4.3
2024-09-01,Embilipitiya,Banana,50.23,23.6
2024-09-01,Embilipitiya,Pineapple,87.68,3.9
2024-09-02,Dambulla,TJC mango,110.52,8.7
2024-09-02,Dambulla,Banana,58.43,16.6
2024-09-02,Dambulla,Pineapple,77.34,3.0
2024-09-02,Pettah,TJC mango,104.6,7.5
2024-09-02,Pettah,Banana,59.5,20.7
2024-09-02,Pettah,Pineapple,83.3,3.5
2024-09-02,Meegoda,TJC mango,109.86,11.5
2024-09-02,Meegoda,Banana,57.35,22.2
2024-09-02,Meegoda,Pineapple,104.77,2.9
2024-09-02,Narahenpita,TJC mango,126.29,9.5
2024-09-02,Narahenpita,Banana,59.69,13.4
2024-09-02,Narahenpita,Pineapple,82.63,3.4
2024-09-02,Embilipitiya,TJC mango,132.61,7.5
2024-09-02,Embilipitiya,Banana,61.79,17.2
2024-09-02,Embilipitiya,Pineapple,80.33,2.5
2024-09-03,Dambulla,TJC mango,115.95,7.6
2024-09-03,Dambulla,Banana,58.77,22.4
2024-09-03,Dambulla,Pineapple,54.13,4.5
2024-09-03,Pettah,TJC mango,132.0,8.3
2024-09-03,Pettah,Banana,63.59,10.3
2024-09-03,Pettah,Pineapple,82.28,2.6
2024-09-03,Meegoda,TJC mango,146.09,7.5
2024-09-03,Meegoda,Banana,57.18,20.6
2024-09-03,Meegoda,Pineapple,64.8,4.7
2024-09-03,Narahenpita,TJC mango,133.81,5.9
2024-09-03,Narahenpita,Banana,63.14,19.6
2024-09-03,Narahenpita,Pineapple,92.19,5.5
2024-09-03,Embilipitiya,TJC mango,121.95,7.0
2024-09-03,Embilipitiya,Banana,,
2024-09-03,Embilipitiya,Pineapple,94.8,4.6
2024-09-04,Dambulla,TJC mango,104.57,8.3
2024-09-04,Dambulla,Banana,48.36,16.9
2024-09-04,Dambulla,Pineapple,90.18,2.9
2024-09-04,Pettah,TJC mango,127.23,6.8
2024-09-04,Pettah,Banana,58.71,17.1
2024-09-04,Pettah,Pineapple,80.1,4.5
2024-09-04,Meegoda,TJC mango,123.8,9.2
2024-09-04,Meegoda,Banana,52.84,19.6
2024-09-04,Meegoda,Pineapple,91.27,2.5
2024-09-04,Narahenpita,TJC mango,100.13,4.8
2024-09-04,Narahenpita,Banana,56.13,13.7
2024-09-04,Narahenpita,Pineapple,70.62,4.5
2024-09-04,Embilipitiya,TJC mango,111.85,7.0
2024-09-04,Embilipitiya,Banana,71.36,23.1
2024-09-04,Embilipitiya,Pineapple,86.54,5.1
2024-09-05,Dambulla,TJC mango,133.29,7.9
2024-09-05,Dambulla,Banana,61.0,23.3
2024-09-05,Dambulla,Pineapple,85.57,4.7
2024-09-05,Pettah,TJC mango,108.49,10.3
2024-09-05,Pettah,Banana,52.02,29.9
2024-09-05,Pettah,Pineapple,76.03,2.7
2024-09-05,Meegoda,TJC mango,130.79,9.9
2024-09-05,Meegoda,Banana,59.34,19.3
2024-09-05,Meegoda,Pineapple,86.46,5.4
2024-09-05,Narahenpita,TJC mango,118.92,8.7
2024-09-05,Narahenpita,Banana,66.05,14.7
2024-09-05,Narahenpita,Pineapple,71.06,2.4
2024-09-05,Embilipitiya,TJC mango,123.07,7.0
2024-09-05,Embilipitiya,Banana,46.0,24.5
2024-09-05,Embilipitiya,Pineapple,70.91,3.2
2024-09-06,Dambulla,TJC mango,128.44,10.0
2024-09-06,Dambulla,Banana,65.4,15.5
2024-09-06,Dambulla,Pineapple,87.01,3.4
2024-09-06,Pettah,TJC mango,139.01,8.0
2024-09-06,Pettah,Banana,47.85,17.1
2024-09-06,Pettah,Pineapple,98.75,3.6
2024-09-06,Meegoda,TJC mango,112.48,7.8
2024-09-06,Meegoda,Banana,50.19,15.7
2024-09-06,Meegoda,Pineapple,79.05,5.3
2024-09-06,Narahenpita,TJC mango,123.46,8.0
2024-09-06,Narahenpita,Banana,65.67,12.2
2024-09-06,Narahenpita,Pineapple,79.13,3.8
2024-09-06,Embilipitiya,TJC mango,122.2,6.7
2024-09-06,Embilipitiya,Banana,76.42,22.3
2024-09-06,Embilipitiya,Pineapple,70.8,2.8
2024-09-07,Dambulla,TJC mango,100.04,8.3
2024-09-07,Dambulla,Banana,67.88,20.6
2024-09-07,Dambulla,Pineapple,61.82,3.8
2024-09-07,Pettah,TJC mango,127.91,4.1
2024-09-07,Pettah,Banana,58.31,16.9
2024-09-07,Pettah,Pineapple,92.56,4.4
2024-09-07,Meegoda,TJC mango,142.73,5.1
2024-09-07,Meegoda,Banana,61.95,17.3
2024-09-07,Meegoda,Pineapple,76.0,2.8
2024-09-07,Narahenpita,TJC mango,109.19,10.0
2024-09-07,Narahenpita,Banana,76.77,24.2
2024-09-07,Narahenpita,Pineapple,64.5,4.9
2024-09-07,Embilipitiya,TJC mango,143.68,9.0
2024-09-07,Embilipitiya,Banana,58.31,14.8
2024-09-07,Embilipitiya,Pineapple,83.32,2.3
2024-09-08,Dambulla,TJC mango,125.66,6.7
2024-09-08,Dambulla,Banana,44.83,24.5
2024-09-08,Dambulla,Pineapple,71.05,5.2
2024-09-08,Pettah,TJC mango,,
2024-09-08,Pettah,Banana,70.39,18.3
2024-09-08,Pettah,Pineapple,77.18,4.8
2024-09-08,Meegoda,TJC mango,108.55,8.8
2024-09-08,Meegoda,Banana,77.79,27.6
2024-09-08,Meegoda,Pineapple,,
2024-09-08,Narahenpita,TJC mango,101.73,11.8
2024-09-08,Narahenpita,Banana,67.83,24.6
2024-09-08,Narahenpita,Pineapple,73.75,2.7
2024-09-08,Embilipitiya,TJC mango,116.69,6.1
2024-09-08,Embilipitiya,Banana,52.53,12.9
2024-09-08,Embilipitiya,Pineapple,76.1,4.3
2024-09-09,Dambulla,TJC mango,115.65,8.2
2024-09-09,Dambulla,Banana,65.31,15.3
2024-09-09,Dambulla,Pineapple,90.73,4.4
2024-09-09,Pettah,TJC mango,99.92,9.0
2024-09-09,Pettah,Banana,59.01,30.8
2024-09-09,Pettah,Pineapple,73.55,5.4
2024-09-09,Meegoda,TJC mango,140.09,10.4
2024-09-09,Meegoda,Banana,53.5,21.8
2024-09-09,Meegoda,Pineapple,86.04,3.6
2024-09-09,Narahenpita,TJC mango,126.27,5.4
2024-09-09,Narahenpita,Banana,34.92,20.4
2024-09-09,Narahenpita,Pineapple,74.3,4.3
2024-09-09,Embilipitiya,TJC mango,118.7,9.1
2024-09-09,Embilipitiya,Banana,70.49,9.5
2024-09-09,Embilipitiya,Pineapple,89.06,4.5
2024-09-10,Dambulla,TJC mango,119.27,10.6
2024-09-10,Dambulla,Banana,60.74,12.3
2024-09-10,Dambulla,Pineapple,83.26,3.8
2024-09-10,Pettah,TJC mango,121.76,9.5
2024-09-10,Pettah,Banana,56.88,11.8
2024-09-10,Pettah,Pineapple,83.07,3.5
2024-09-10,Meegoda,TJC mango,137.48,10.4
2024-09-10,Meegoda,Banana,57.79,22.2
2024-09-10,Meegoda,Pineapple,66.38,3.9
2024-09-10,Narahenpita,TJC mango,105.64,8.6
2024-09-10,Narahenpita,Banana,47.78,13.2
2024-09-10,Narahenpita,Pineapple,90.12,4.2
2024-09-10,Embilipitiya,TJC mango,147.59,9.6
2024-09-10,Embilipitiya,Banana,64.3,18.3
2024-09-10,Embilipitiya,Pineapple,87.77,3.1
2024-09-11,Dambulla,TJC mango,136.67,9.0
2024-09-11,Dambulla,Banana,60.04,7.8
2024-09-11,Dambulla,Pineapple,80.46,4.4
2024-09-11,Pettah,TJC mango,129.26,6.5
2024-09-11,Pettah,Banana,51.4,21.7
2024-09-11,Pettah,Pineapple,94.14,1.2
2024-09-11,Meegoda,TJC mango,115.42,2.7
2024-09-11,Meegoda,Banana,60.35,23.5
2024-09-11,Meegoda,Pineapple,90.6,3.3
2024-09-11,Narahenpita,TJC mango,131.93,7.7
2024-09-11,Narahenpita,Banana,60.44,14.6
2024-09-11,Narahenpita,Pineapple,77.46,4.0
2024-09-11,Embilipitiya,TJC mango,96.82,9.3
2024-09-11,Embilipitiya,Banana,59.87,18.3
2024-09-11,Embilipitiya,Pineapple,74.03,3.8
2024-09-12,Dambulla,TJC mango,118.19,7.0
2024-09-12,Dambulla,Banana,72.71,9.6
2024-09-12,Dambulla,Pineapple,67.79,3.9
2024-09-12,Pettah,TJC mango,90.86,5.0
2024-09-12,Pettah,Banana,62.65,22.9
2024-09-12,Pettah,Pineapple,94.4,2.1
2024-09-12,Meegoda,TJC mango,96.42,8.4
2024-09-12,Meegoda,Banana,62.35,17.3
2024-09-12,Meegoda,Pineapple,67.06,4.5
2024-09-12,Narahenpita,TJC mango,128.42,7.1
2024-09-12,Narahenpita,Banana,63.11,20.8
2024-09-12,Narahenpita,Pineapple,95.13,2.7
2024-09-12,Embilipitiya,TJC mango,135.16,8.2
2024-09-12,Embilipitiya,Banana,69.46,24.0
2024-09-12,Embilipitiya,Pineapple,83.76,3.6
2024-09-13,Dambulla,TJC mango,120.26,8.8
2024-09-13,Dambulla,Banana,48.76,13.1
2024-09-13,Dambulla,Pineapple,63.03,4.2
2024-09-13,Pettah,TJC mango,107.43,6.2
2024-09-13,Pettah,Banana,52.63,14.1
2024-09-13,Pettah,Pineapple,81.63,1.8
2024-09-13,Meegoda,TJC mango,125.83,4.1
2024-09-13,Meegoda,Banana,52.13,26.4
2024-09-13,Meegoda,Pineapple,79.03,3.0
2024-09-13,Narahenpita,TJC mango,106.43,6.6
2024-09-13,Narahenpita,Banana,65.9,15.1
2024-09-13,Narahenpita,Pineapple,80.74,4.0
2024-09-13,Embilipitiya,TJC mango,105.38,9.8
2024-09-13,Embilipitiya,Banana,65.42,22.2
2024-09-13,Embilipitiya,Pineapple,73.66,3.8
2024-09-14,Dambulla,TJC mango,135.95,10.8
2024-09-14,Dambulla,Banana,63.47,19.3
2024-09-14,Dambulla,Pineapple,,
2024-09-14,Pettah,TJC mango,143.08,8.7
2024-09-14,Pettah,Banana,63.07,23.9
2024-09-14,Pettah,Pineapple,65.04,5.4
2024-09-14,Meegoda,TJC mango,120.34,8.2
2024-09-14,Meegoda,Banana,50.94,21.4
2024-09-14,Meegoda,Pineapple,67.52,2.9
2024-09-14,Narahenpita,TJC mango,129.02,7.8
2024-09-14,Narahenpita,Banana,63.02,13.8
2024-09-14,Narahenpita,Pineapple,109.19,4.7
2024-09-14,Embilipitiya,TJC mango,112.45,7.6
2024-09-14,Embilipitiya,Banana,64.03,16.6
2024-09-14,Embilipitiya,Pineapple,78.08,4.2
2024-09-15,Dambulla,TJC mango,114.22,8.0
2024-09-15,Dambulla,Banana,52.86,19.6
2024-09-15,Dambulla,Pineapple,82.89,2.0
2024-09-15,Pettah,TJC mango,130.26,8.0
2024-09-15,Pettah,Banana,66.49,22.8
2024-09-15,Pettah,Pineapple,87.14,2.2
2024-09-15,Meegoda,TJC mango,124.19,6.1
2024-09-15,Meegoda,Banana,53.19,20.6
2024-09-15,Meegoda,Pineapple,75.94,2.0
2024-09-15,Narahenpita,TJC mango,103.14,6.4
2024-09-15,Narahenpita,Banana,59.9,23.9
