Date,Economic Center,Fruit,Average Price (LKR/kg),Quantity Exposed (metric tons)
8/13/2022,Embilipitiya,Banana,63.72,22.3
8/13/2022,Embilipitiya,Pineapple,64.09,4.1
8/14/2022,Dambulla,TJC mango,108.72,4.5
8/14/2022,Dambulla,Banana,56.77,18.5
8/14/2022,Dambulla,Pineapple,80.64,6
8/14/2022,Pettah,TJC mango,119.69,5.3
8/14/2022,Pettah,Banana,49.65,25.8
8/14/2022,Pettah,Pineapple,90.7,5.7
8/14/2022,Meegoda,TJC mango,128.78,10.8
8/14/2022,Meegoda,Banana,48.91,14
8/14/2022,Meegoda,Pineapple,80.91,4.2
8/14/2022,Narahenpita,TJC mango,128.53,9.5
8/14/2022,Narahenpita,Banana,58.5,19.8
8/14/2022,Narahenpita,Pineapple,79.34,3.9
8/14/2022,Embilipitiya,TJC mango,135.01,7.8
8/14/2022,Embilipitiya,Banana,66.78,25.1
8/14/2022,Embilipitiya,Pineapple,66.42,4.3
8/15/2022,Dambulla,TJC mango,102.22,7.5
8/15/2022,Dambulla,Banana,68.99,16.3
8/15/2022,Dambulla,Pineapple,75.65,4.9
8/15/2022,Pettah,TJC mango,116.44,8.3
8/15/2022,Pettah,Banana,61.91,5
8/15/2022,Pettah,Pineapple,86.72,2.4
8/15/2022,Meegoda,TJC mango,115.74,10.8
8/15/2022,Meegoda,Banana,63.44,14.4
8/15/2022,Meegoda,Pineapple,87.77,4.5
8/15/2022,Narahenpita,TJC mango,148.21,3.9
8/15/2022,Narahenpita,Banana,52.16,16.1
8/15/2022,Narahenpita,Pineapple,100.14,5
8/15/2022,Embilipitiya,TJC mango,107.05,6.8
8/15/2022,Embilipitiya,Banana,64.29,17
8/15/2022,Embilipitiya,Pineapple,,
8/16/2022,Dambulla,TJC mango,138.28,7.9
8/16/2022,Dambulla,Banana,,
8/16/2022,Dambulla,Pineapple,75.81,5.7
8/16/2022,Pettah,TJC mango,95.58,10.1
8/16/2022,Pettah,Banana,54.74,25
8/16/2022,Pettah,Pineapple,81.78,5.3
8/16/2022,Meegoda,TJC mango,120.46,9.9
8/16/2022,Meegoda,Banana,61.27,19.9
8/16/2022,Meegoda,Pineapple,90.49,2.9
8/16/2022,Narahenpita,TJC mango,111.89,6.5
8/16/2022,Narahenpita,Banana,64.09,18.1
8/16/2022,Narahenpita,Pineapple,70.59,4.4
8/16/2022,Embilipitiya,TJC mango,122.88,8.1
8/16/2022,Embilipitiya,Banana,71.6,25.8
8/16/2022,Embilipitiya,Pineapple,86.06,4.9
8/17/2022,Dambulla,TJC mango,114.88,10.1
8/17/2022,Dambulla,Banana,55.13,12.8
8/17/2022,Dambulla,Pineapple,83.51,4.8
8/17/2022,Pettah,TJC mango,103.92,6.4
8/17/2022,Pettah,Banana,71.7,11.8
8/17/2022,Pettah,Pineapple,80.37,3.7
8/17/2022,Meegoda,TJC mango,117.82,9.7
8/17/2022,Meegoda,Banana,,
8/17/2022,Meegoda,Pineapple,83.95,4.9
8/17/2022,Narahenpita,TJC mango,121.7,7.2
8/17/2022,Narahenpita,Banana,56.52,18.3
8/17/2022,Narahenpita,Pineapple,83.8,2.5
8/17/2022,Embilipitiya,TJC mango,110.8,9.2
8/17/2022,Embilipitiya,Banana,53.29,19.1
8/17/2022,Embilipitiya,Pineapple,72.54,4.2
8/18/2022,Dambulla,TJC mango,146.6,7
8/18/2022,Dambulla,Banana,60.38,10.1
8/18/2022,Dambulla,Pineapple,50.83,4.9
8/18/2022,Pettah,TJC mango,100.97,7.2
8/18/2022,Pettah,Banana,62.92,16.1
8/18/2022,Pettah,Pineapple,75.47,3.8
8/18/2022,Meegoda,TJC mango,119.34,8.8
8/18/2022,Meegoda,Banana,62.24,24.4
8/18/2022,Meegoda,Pineapple,91.99,3.1
8/18/2022,Narahenpita,TJC mango,126.75,8.3
8/18/2022,Narahenpita,Banana,57.17,17.8
8/18/2022,Narahenpita,Pineapple,67.87,3.1
8/18/2022,Embilipitiya,TJC mango,115.22,12.3
8/18/2022,Embilipitiya,Banana,55.92,10.3
8/18/2022,Embilipitiya,Pineapple,95.18,3.9
8/19/2022,Dambulla,TJC mango,139.43,5.2
8/19/2022,Dambulla,Banana,49.5,20.8
8/19/2022,Dambulla,Pineapple,68.64,5.4
8/19/2022,Pettah,TJC mango,123.87,8.2
8/19/2022,Pettah,Banana,48.36,21.5
8/19/2022,Pettah,Pineapple,77.59,6.5
8/19/2022,Meegoda,TJC mango,118.27,9.1
8/19/2022,Meegoda,Banana,71.76,18.6
8/19/2022,Meegoda,Pineapple,77.04,3.7
8/19/2022,Narahenpita,TJC mango,112.9,7.1
8/19/2022,Narahenpita,Banana,59.75,25.9
8/19/2022,Narahenpita,Pineapple,74.03,5.3
8/19/2022,Embilipitiya,TJC mango,99.58,6.5
8/19/2022,Embilipitiya,Banana,60.85,5.4
8/19/2022,Embilipitiya,Pineapple,88.49,5
8/20/2022,Dambulla,TJC mango,151.46,8.2
8/20/2022,Dambulla,Banana,47.03,16.2
8/20/2022,Dambulla,Pineapple,88.57,4.5
8/20/2022,Pettah,TJC mango,115.63,8.5
8/20/2022,Pettah,Banana,46.74,12.9
8/20/2022,Pettah,Pineapple,66.28,4.9
8/20/2022,Meegoda,TJC mango,141.61,8.7
8/20/2022,Meegoda,Banana,58.2,21.2
8/20/2022,Meegoda,Pineapple,79.32,3.9
8/20/2022,Narahenpita,TJC mango,119.07,7.2
8/20/2022,Narahenpita,Banana,58.27,16.9
8/20/2022,Narahenpita,Pineapple,68.54,4.1
8/20/2022,Embilipitiya,TJC mango,127.18,4.6
8/20/2022,Embilipitiya,Banana,60.87,14
8/20/2022,Embilipitiya,Pineapple,74.52,4.1
8/21/2022,Dambulla,TJC mango,102.43,10.7
8/21/2022,Dambulla,Banana,62.38,18.4
8/21/2022,Dambulla,Pineapple,79.9,3.3
8/21/2022,Pettah,TJC mango,104.61,5.2
8/21/2022,Pettah,Banana,68.74,17.1
8/21/2022,Pettah,Pineapple,55.94,5.1
8/21/2022,Meegoda,TJC mango,96.96,8
8/21/2022,Meegoda,Banana,41.61,15
8/21/2022,Meegoda,Pineapple,86.07,3.9
8/21/2022,Narahenpita,TJC mango,101.86,7.4
8/21/2022,Narahenpita,Banana,53.1,16.8
8/21/2022,Narahenpita,Pineapple,61.66,2.2
8/21/2022,Embilipitiya,TJC mango,117.27,7.6
8/21/2022,Embilipitiya,Banana,58.07,21.7
8/21/2022,Embilipitiya,Pineapple,78.02,4.2
8/22/2022,Dambulla,TJC mango,118.23,10.1
8/22/2022,Dambulla,Banana,62.67,21.3
8/22/2022,Dambulla,Pineapple,87.16,3.9
8/22/2022,Pettah,TJC mango,120.27,10.3
8/22/2022,Pettah,Banana,69.5,26.1
8/22/2022,Pettah,Pineapple,62.26,5.2
8/22/2022,Meegoda,TJC mango,107.21,9
8/22/2022,Meegoda,Banana,57.35,19.4
8/22/2022,Meegoda,Pineapple,60.88,5
8/22/2022,Narahenpita,TJC mango,98.88,4.9
8/22/2022,Narahenpita,Banana,61.01,22.3
8/22/2022,Narahenpita,Pineapple,54.24,4.2
8/22/2022,Embilipitiya,TJC mango,135.72,7.6
8/22/2022,Embilipitiya,Banana,54.3,16.1
8/22/2022,Embilipitiya,Pineapple,70.73,4.8
8/23/2022,Dambulla,TJC mango,132.3,6.3
8/23/2022,Dambulla,Banana,58.34,19.6
8/23/2022,Dambulla,Pineapple,76.74,4.1
8/23/2022,Pettah,TJC mango,108.95,6.1
8/23/2022,Pettah,Banana,63.85,15.9
8/23/2022,Pettah,Pineapple,,
8/23/2022,Meegoda,TJC mango,117.23,8
8/23/2022,Meegoda,Banana,63.03,12.2
8/23/2022,Meegoda,Pineapple,95.19,3.5
8/23/2022,Narahenpita,TJC mango,125.52,8.9
8/23/2022,Narahenpita,Banana,66.4,15.3
8/23/2022,Narahenpita,Pineapple,77.48,3.1
8/23/2022,Embilipitiya,TJC mango,98.7,5.9
8/23/2022,Embilipitiya,Banana,59.19,12.2
8/23/2022,Embilipitiya,Pineapple,81.42,4.2
8/24/2022,Dambulla,TJC mango,110.81,8.1
8/24/2022,Dambulla,Banana,64.15,18.6
8/24/2022,Dambulla,Pineapple,59.9,3.6
8/24/2022,Pettah,TJC mango,142.04,10.1
8/24/2022,Pettah,Banana,58.86,26.4
8/24/2022,Pettah,Pineapple,73.99,3.7
8/24/2022,Meegoda,TJC mango,146.73,7.6
8/24/2022,Meegoda,Banana,54.13,7
8/24/2022,Meegoda,Pineapple,86.11,4.5
8/24/2022,Narahenpita,TJC mango,121.08,4.3
8/24/2022,Narahenpita,Banana,54.92,16.1
8/24/2022,Narahenpita,Pineapple,87.59,4.4
8/24/2022,Embilipitiya,TJC mango,104.04,5.2
8/24/2022,Embilipitiya,Banana,64.37,13.4
8/24/2022,Embilipitiya,Pineapple,71.83,4.6
8/25/2022,Dambulla,TJC mango,131.24,10.8
8/25/2022,Dambulla,Banana,63.46,18.9
8/25/2022,Dambulla,Pineapple,85.75,3.8
8/25/2022,Pettah,TJC mango,129.9,5.2
8/25/2022,Pettah,Banana,50.65,13.5
8/25/2022,Pettah,Pineapple,78.94,3.1
8/25/2022,Meegoda,TJC mango,123.98,7.3
8/25/2022,Meegoda,Banana,62.81,19
8/25/2022,Meegoda,Pineapple,91.86,4.5
8/25/2022,Narahenpita,TJC mango,,
8/25/2022,Narahenpita,Banana,65.96,9.4
8/25/2022,Narahenpita,Pineapple,69.32,4.9
8/25/2022,Embilipitiya,TJC mango,113.31,8.5
8/25/2022,Embilipitiya,Banana,59.97,19.5
8/25/2022,Embilipitiya,Pineapple,83.5,3.9
8/26/2022,Dambulla,TJC mango,134.03,10.7
8/26/2022,Dambulla,Banana,70.42,16.2
8/26/2022,Dambulla,Pineapple,87.5,3.7
8/26/2022,Pettah,TJC mango,110.93,6.5
8/26/2022,Pettah,Banana,62.15,12.5
8/26/2022,Pettah,Pineapple,,
8/26/2022,Meegoda,TJC mango,108.84,7.9
8/26/2022,Meegoda,Banana,64.76,15.9
8/26/2022,Meegoda,Pineapple,90.97,3
8/26/2022,Narahenpita,TJC mango,112.09,7.9
8/26/2022,Narahenpita,Banana,54.6,15.5
8/26/2022,Narahenpita,Pineapple,71.22,3.5
8/26/2022,Embilipitiya,TJC mango,129.5,5
8/26/2022,Embilipitiya,Banana,64.17,18.8
8/26/2022,Embilipitiya,Pineapple,69.55,4.9
8/27/2022,Dambulla,TJC mango,116.31,8.4
8/27/2022,Dambulla,Banana,88.48,13.1
8/27/2022,Dambulla,Pineapple,93.84,2.7
8/27/2022,Pettah,TJC mango,108.23,10.4
8/27/2022,Pettah,Banana,64.25,17.6
8/27/2022,Pettah,Pineapple,72.96,5.8
8/27/2022,Meegoda,TJC mango,106.17,8.5
8/27/2022,Meegoda,Banana,50.03,14.6
8/27/2022,Meegoda,Pineapple,92.57,5.8
8/27/2022,Narahenpita,TJC mango,121.09,9.9
8/27/2022,Narahenpita,Banana,68.53,19.2
8/27/2022,Narahenpita,Pineapple,70.76,4.9
8/27/2022,Embilipitiya,TJC mango,101.38,8.9
8/27/2022,Embilipitiya,Banana,52.22,13.4
8/27/2022,Embilipitiya,Pineapple,94.14,3.3
8/28/2022,Dambulla,TJC mango,102.23,5.8
8/28/2022,Dambulla,Banana,59.48,21.8
8/28/2022,Dambulla,Pineapple,86.27,3.3
8/28/2022,Pettah,TJC mango,96.62,9.2
8/28/2022,Pettah,Banana,50.02,23.2
8/28/2022,Pettah,Pineapple,64.84,5.6
8/28/2022,Meegoda,TJC mango,123.53,10.2
8/28/2022,Meegoda,Banana,48.52,18.9
8/28/2022,Meegoda,Pineapple,87.61,3
8/28/2022,Narahenpita,TJC mango,123.48,8.9
8/28/2022,Narahenpita,Banana,63.55,22
8/28/2022,Narahenpita,Pineapple,76.35,4.2
8/28/2022,Embilipitiya,TJC mango,109.36,5.9
8/28/2022,Embilipitiya,Banana,65.02,21.8
8/28/2022,Embilipitiya,Pineapple,97.73,4.5
8/29/2022,Dambulla,TJC mango,116.91,8.1
8/29/2022,Dambulla,Banana,72.99,17.7
8/29/2022,Dambulla,Pineapple,75.49,4
8/29/2022,Pettah,TJC mango,93.03,5.7
8/29/2022,Pettah,Banana,73.52,13.9
8/29/2022,Pettah,Pineapple,72.99,4.8
8/29/2022,Meegoda,TJC mango,130.51,9.1
8/29/2022,Meegoda,Banana,61.9,12.3
8/29/2022,Meegoda,Pineapple,74.54,4.8
8/29/2022,Narahenpita,TJC mango,84.14,5.1
8/29/2022,Narahenpita,Banana,49.34,24.7
8/29/2022,Narahenpita,Pineapple,75.68,2.8
8/29/2022,Embilipitiya,TJC mango,104,8.1
8/29/2022,Embilipitiya,Banana,59.96,16.2
8/29/2022,Embilipitiya,Pineapple,89.35,3.8
8/30/2022,Dambulla,TJC mango,128.36,5.7
8/30/2022,Dambulla,Banana,69.01,25.3
8/30/2022,Dambulla,Pineapple,82.7,4.4
8/30/2022,Pettah,TJC mango,116.56,4.7
8/30/2022,Pettah,Banana,66.8,19.1
8/30/2022,Pettah,Pineapple,91.39,5.3
8/30/2022,Meegoda,TJC mango,122.55,3.7
8/30/2022,Meegoda,Banana,55.19,18.1
8/30/2022,Meegoda,Pineapple,77.35,5.2
8/30/2022,Narahenpita,TJC mango,101.86,5
8/30/2022,Narahenpita,Banana,63.74,21
8/30/2022,Narahenpita,Pineapple,64.52,2.9
8/30/2022,Embilipitiya,TJC mango,108.69,10
8/30/2022,Embilipitiya,Banana,70.25,19.6
8/30/2022,Embilipitiya,Pineapple,63.94,2.4
8/31/2022,Dambulla,TJC mango,115.68,7
8/31/2022,Dambulla,Banana,64.69,20.3
8/31/2022,Dambulla,Pineapple,76.44,4.4
8/31/2022,Pettah,TJC mango,108.12,8.7
8/31/2022,Pettah,Banana,57.73,20.3
8/31/2022,Pettah,Pineapple,88.2,3.4
8/31/2022,Meegoda,TJC mango,143.57,10
8/31/2022,Meegoda,Banana,64.44,18.3
8/31/2022,Meegoda,Pineapple,77.87,3.1
8/31/2022,Narahenpita,TJC mango,139.21,9.3
8/31/2022,Narahenpita,Banana,63.01,18
8/31/2022,Narahenpita,Pineapple,93.69,2.7
8/31/2022,Embilipitiya,TJC mango,138.41,6.4
8/31/2022,Embilipitiya,Banana,53.96,22.4
8/31/2022,Embilipitiya,Pineapple,67.4,3.6
9/1/2022,Dambulla,TJC mango,127.6,9.9
9/1/2022,Dambulla,Banana,72.28,15.9
9/1/2022,Dambulla,Pineapple,76.91,4.7
9/1/2022,Pettah,TJC mango,110.61,7.7
9/1/2022,Pettah,Banana,64.52,12.8
9/1/2022,Pettah,Pineapple,101.12,3
9/1/2022,Meegoda,TJC mango,77.85,6.8
9/1/2022,Meegoda,Banana,68.32,8.1
9/1/2022,Meegoda,Pineapple,104.15,3.8
9/1/2022,Narahenpita,TJC mango,125.92,9
9/1/2022,Narahenpita,Banana,68.71,16
9/1/2022,Narahenpita,Pineapple,72.14,3.5
9/1/2022,Embilipitiya,TJC mango,79.8,6.7
9/1/2022,Embilipitiya,Banana,67.28,10.2
9/1/2022,Embilipitiya,Pineapple,65.71,3.4
9/2/2022,Dambulla,TJC mango,131.15,8
9/2/2022,Dambulla,Banana,57.72,19.7
9/2/2022,Dambulla,Pineapple,83.02,2.2
9/2/2022,Pettah,TJC mango,131.21,6.3
9/2/2022,Pettah,Banana,68.38,19.3
9/2/2022,Pettah,Pineapple,75.56,4.8
9/2/2022,Meegoda,TJC mango,106.95,9.5
9/2/2022,Meegoda,Banana,56.89,8.7
9/2/2022,Meegoda,Pineapple,84.65,4
9/2/2022,Narahenpita,TJC mango,107.71,7.9
9/2/2022,Narahenpita,Banana,53.62,18.1
9/2/2022,Narahenpita,Pineapple,101.83,3.9
9/2/2022,Embilipitiya,TJC mango,99.13,8.9
9/2/2022,Embilipitiya,Banana,57.05,11.5
9/2/2022,Embilipitiya,Pineapple,69.13,2.6
9/3/2022,Dambulla,TJC mango,112.74,9.8
9/3/2022,Dambulla,Banana,56.85,22.3
9/3/2022,Dambulla,Pineapple,77.91,4.1
9/3/2022,Pettah,TJC mango,109.33,8.3
9/3/2022,Pettah,Banana,64.57,15.5
9/3/2022,Pettah,Pineapple,79.77,4
9/3/2022,Meegoda,TJC mango,132.17,8.1
9/3/2022,Meegoda,Banana,55.24,18.4
9/3/2022,Meegoda,Pineapple,68.81,5.6
9/3/2022,Narahenpita,TJC mango,113.34,6.2
9/3/2022,Narahenpita,Banana,61.27,18.5
9/3/2022,Narahenpita,Pineapple,92.29,6
9/3/2022,Embilipitiya,TJC mango,160.19,8.7
9/3/2022,Embilipitiya,Banana,68.6,12.2
9/3/2022,Embilipitiya,Pineapple,72.12,5.4
9/4/2022,Dambulla,TJC mango,138.59,7.3
9/4/2022,Dambulla,Banana,56.91,11.3
9/4/2022,Dambulla,Pineapple,86.48,2.9
9/4/2022,Pettah,TJC mango,95.04,8.8
9/4/2022,Pettah,Banana,60.14,15.5
9/4/2022,Pettah,Pineapple,65.1,4.2
9/4/2022,Meegoda,TJC mango,138.27,10.1
9/4/2022,Meegoda,Banana,58.04,20.4
9/4/2022,Meegoda,Pineapple,94.6,3.6
9/4/2022,Narahenpita,TJC mango,116.25,8.7
9/4/2022,Narahenpita,Banana,71.98,21.9
9/4/2022,Narahenpita,Pineapple,62.16,3.8
9/4/2022,Embilipitiya,TJC mango,112.58,9
9/4/2022,Embilipitiya,Banana,66.95,15.9
9/4/2022,Embilipitiya,Pineapple,75.03,2.5
9/5/2022,Dambulla,TJC mango,103.42,9.9
9/5/2022,Dambulla,Banana,53.8,23.4
9/5/2022,Dambulla,Pineapple,72.02,5.3
9/5/2022,Pettah,TJC mango,139.42,6.2
9/5/2022,Pettah,Banana,45.17,25.6
9/5/2022,Pettah,Pineapple,94.35,4.1
9/5/2022,Meegoda,TJC mango,114.51,8.4
9/5/2022,Meegoda,Banana,66.31,16.3
9/5/2022,Meegoda,Pineapple,74.94,4.2
9/5/2022,Narahenpita,TJC mango,110.14,8.1
9/5/2022,Narahenpita,Banana,67.21,23.9
9/5/2022,Narahenpita,Pineapple,77.53,4.3
9/5/2022,Embilipitiya,TJC mango,129.82,5.5
9/5/2022,Embilipitiya,Banana,69.61,8.3
9/5/2022,Embilipitiya,Pineapple,80.35,3.2
9/6/2022,Dambulla,TJC mango,86.2,7.6
9/6/2022,Dambulla,Banana,49.33,21.4
9/6/2022,Dambulla,Pineapple,92.54,4.2
9/6/2022,Pettah,TJC mango,128.4,9.2
9/6/2022,Pettah,Banana,57.44,20.8
9/6/2022,Pettah,Pineapple,74.55,4.4
9/6/2022,Meegoda,TJC mango,94.11,8.4
9/6/2022,Meegoda,Banana,75.67,20.6
9/6/2022,Meegoda,Pineapple,69.11,2
9/6/2022,Narahenpita,TJC mango,98.94,6
9/6/2022,Narahenpita,Banana,62.38,10.6
9/6/2022,Narahenpita,Pineapple,92.47,3.5
9/6/2022,Embilipitiya,TJC mango,100.94,6.2
9/6/2022,Embilipitiya,Banana,68.4,18.6
9/6/2022,Embilipitiya,Pineapple,82.91,3.2
9/7/2022,Dambulla,TJC mango,132.97,8.9
9/7/2022,Dambulla,Banana,52.67,16.2
9/7/2022,Dambulla,Pineapple,58.02,3.8
9/7/2022,Pettah,TJC mango,138.23,8.5
9/7/2022,Pettah,Banana,53.25,17.9
9/7/2022,Pettah,Pineapple,98.89,4.8
9/7/2022,Meegoda,TJC mango,98.62,6.8
9/7/2022,Meegoda,Banana,54.12,22.8
9/7/2022,Meegoda,Pineapple,82,3.5
9/7/2022,Narahenpita,TJC mango,118.56,11.1
9/7/2022,Narahenpita,Banana,55.21,24.5
9/7/2022,Narahenpita,Pineapple,97.16,5.1
9/7/2022,Embilipitiya,TJC mango,110.65,7.4
9/7/2022,Embilipitiya,Banana,75.01,26.4
9/7/2022,Embilipitiya,Pineapple,86.24,5.2
9/8/2022,Dambulla,TJC mango,110.35,5.2
9/8/2022,Dambulla,Banana,60.05,19.7
9/8/2022,Dambulla,Pineapple,82.91,5.3
9/8/2022,Pettah,TJC mango,95.61,11.8
9/8/2022,Pettah,Banana,69.41,10.8
9/8/2022,Pettah,Pineapple,80.55,3.8
9/8/2022,Meegoda,TJC mango,110.62,9
9/8/2022,Meegoda,Banana,56.73,10.2
9/8/2022,Meegoda,Pineapple,80.26,5.5
9/8/2022,Narahenpita,TJC mango,116.02,7.5
9/8/2022,Narahenpita,Banana,43.85,13.4
9/8/2022,Narahenpita,Pineapple,71.84,7.6
9/8/2022,Embilipitiya,TJC mango,113.82,9.7
9/8/2022,Embilipitiya,Banana,72.09,19
9/8/2022,Embilipitiya,Pineapple,86.76,3.8
9/9/2022,Dambulla,TJC mango,129.03,9
9/9/2022,Dambulla,Banana,65.31,21.5
9/9/2022,Dambulla,Pineapple,99.72,3.5
9/9/2022,Pettah,TJC mango,107.88,6.4
9/9/2022,Pettah,Banana,71.03,21.8
9/9/2022,Pettah,Pineapple,77.07,2
9/9/2022,Meegoda,TJC mango,108.48,8.7
9/9/2022,Meegoda,Banana,70.46,23.1
9/9/2022,Meegoda,Pineapple,71.25,5.7
9/9/2022,Narahenpita,TJC mango,107.77,8.6
9/9/2022,Narahenpita,Banana,62.28,15.9
9/9/2022,Narahenpita,Pineapple,74.31,3.8
9/9/2022,Embilipitiya,TJC mango,102.87,8.6
9/9/2022,Embilipitiya,Banana,57.06,26
9/9/2022,Embilipitiya,Pineapple,,
9/10/2022,Dambulla,TJC mango,112.3,7.1
9/10/2022,Dambulla,Banana,58.18,11.7
9/10/2022,Dambulla,Pineapple,86.73,5.4
9/10/2022,Pettah,TJC mango,124.2,12.8
9/10/2022,Pettah,Banana,57.72,17.8
9/10/2022,Pettah,Pineapple,91.48,4.4
9/10/2022,Meegoda,TJC mango,121.88,7.9
9/10/2022,Meegoda,Banana,52.93,19.9
9/10/2022,Meegoda,Pineapple,83.31,3.4
9/10/2022,Narahenpita,TJC mango,103.62,8.7
9/10/2022,Narahenpita,Banana,71.47,18.8
9/10/2022,Narahenpita,Pineapple,82.44,4.2
9/10/2022,Embilipitiya,TJC mango,119.65,6.6
9/10/2022,Embilipitiya,Banana,56.84,20.3
9/10/2022,Embilipitiya,Pineapple,53.47,6.3
9/11/2022,Dambulla,TJC mango,122.29,6.1
9/11/2022,Dambulla,Banana,50.03,18.8
9/11/2022,Dambulla,Pineapple,78.72,5.5
9/11/2022,Pettah,TJC mango,117,3.8
9/11/2022,Pettah,Banana,42.19,15.2
9/11/2022,Pettah,Pineapple,99.35,4.9
9/11/2022,Meegoda,TJC mango,135.86,6.1
9/11/2022,Meegoda,Banana,,
9/11/2022,Meegoda,Pineapple,84.49,4.3
9/11/2022,Narahenpita,TJC mango,132.41,5.3
9/11/2022,Narahenpita,Banana,57.24,22
9/11/2022,Narahenpita,Pineapple,94.69,6.9
9/11/2022,Embilipitiya,TJC mango,,
9/11/2022,Embilipitiya,Banana,61.48,8.9
9/11/2022,Embilipitiya,Pineapple,81.91,4.4
9/12/2022,Dambulla,TJC mango,116.55,10.2
9/12/2022,Dambulla,Banana,63.78,24.6
9/12/2022,Dambulla,Pineapple,50.52,2.5
9/12/2022,Pettah,TJC mango,112.75,6.3
9/12/2022,Pettah,Banana,65.38,26.3
9/12/2022,Pettah,Pineapple,68.29,1.9
9/12/2022,Meegoda,TJC mango,99.85,4.6
9/12/2022,Meegoda,Banana,72.39,18.7
9/12/2022,Meegoda,Pineapple,76.54,3.7
9/12/2022,Narahenpita,TJC mango,124.81,5.7
9/12/2022,Narahenpita,Banana,51.6,27.7
9/12/2022,Narahenpita,Pineapple,75.9,2.8
9/12/2022,Embilipitiya,TJC mango,110.68,7.5
9/12/2022,Embilipitiya,Banana,81.07,12.1
9/12/2022,Embilipitiya,Pineapple,91.09,4.3
9/13/2022,Dambulla,TJC mango,123.14,10
9/13/2022,Dambulla,Banana,70.1,18.8
9/13/2022,Dambulla,Pineapple,88.32,5.2
9/13/2022,Pettah,TJC mango,114.63,4.2
9/13/2022,Pettah,Banana,61.38,21.5
9/13/2022,Pettah,Pineapple,82.3,2.7
9/13/2022,Meegoda,TJC mango,120.15,9.7
9/13/2022,Meegoda,Banana,68.62,26.2
9/13/2022,Meegoda,Pineapple,75.05,3.6
9/13/2022,Narahenpita,TJC mango,132.94,6.9
9/13/2022,Narahenpita,Banana,61.16,12
9/13/2022,Narahenpita,Pineapple,79.9,2.2
9/13/2022,Embilipitiya,TJC mango,128.08,5.6
9/13/2022,Embilipitiya,Banana,64.28,13.6
9/13/2022,Embilipitiya,Pineapple,65.61,5.5
9/14/2022,Dambulla,TJC mango,135.96,6.8
9/14/2022,Dambulla,Banana,50.39,16.8
9/14/2022,Dambulla,Pineapple,,
9/14/2022,Pettah,TJC mango,126.2,8.2
9/14/2022,Pettah,Banana,58.38,13
9/14/2022,Pettah,Pineapple,85.18,3.9
9/14/2022,Meegoda,TJC mango,107.76,6
9/14/2022,Meegoda,Banana,53.24,17.6
9/14/2022,Meegoda,Pineapple,90.36,3.4
9/14/2022,Narahenpita,TJC mango,133.94,6.1
9/14/2022,Narahenpita,Banana,56.98,10.4
9/14/2022,Narahenpita,Pineapple,83.1,5.2
9/14/2022,Embilipitiya,TJC mango,133.06,6.3
9/14/2022,Embilipitiya,Banana,53.24,8.1
9/14/2022,Embilipitiya,Pineapple,62.53,4.4
9/15/2022,Dambulla,TJC mango,129.08,6.8
9/15/2022,Dambulla,Banana,63.36,22.9
9/15/2022,Dambulla,Pineapple,86.89,3.4
9/15/2022,Pettah,TJC mango,131.98,7.1
9/15/2022,Pettah,Banana,62.27,16.7
9/15/2022,Pettah,Pineapple,85.59,4.1
9/15/2022,Meegoda,TJC mango,117.48,7.7
9/15/2022,Meegoda,Banana,63.1,25.5
9/15/2022,Meegoda,Pineapple,81.71,3.7
9/15/2022,Narahenpita,TJC mango,123.37,10.4
9/15/2022,Narahenpita,Banana,66.53,13
9/15/2022,Narahenpita,Pineapple,74.76,4.5
9/15/2022,Embilipitiya,TJC mango,103.34,7.7
9/15/2022,Embilipitiya,Banana,54.15,17.1
9/15/2022,Embilipitiya,Pineapple,91.18,3.2
9/16/2022,Dambulla,TJC mango,124.67,7
9/16/2022,Dambulla,Banana,53.69,10.8
9/16/2022,Dambulla,Pineapple,85.75,2.8
9/16/2022,Pettah,TJC mango,128.85,7.4
9/16/2022,Pettah,Banana,60.25,22.3
9/16/2022,Pettah,Pineapple,77.11,3.3
9/16/2022,Meegoda,TJC mango,134.32,5.8
9/16/2022,Meegoda,Banana,65.2,17.6
9/16/2022,Meegoda,Pineapple,72.29,3.1
9/16/2022,Narahenpita,TJC mango,120.15,10.9
9/16/2022,Narahenpita,Banana,61.4,20.8
9/16/2022,Narahenpita,Pineapple,81.49,5.2
9/16/2022,Embilipitiya,TJC mango,134.91,9.3
9/16/2022,Embilipitiya,Banana,56.17,13.5
9/16/2022,Embilipitiya,Pineapple,84.77,3.5
9/17/2022,Dambulla,TJC mango,122.57,11.8
9/17/2022,Dambulla,Banana,61.67,18.9
9/17/2022,Dambulla,Pineapple,86.63,3.2
9/17/2022,Pettah,TJC mango,115,5.9
9/17/2022,Pettah,Banana,52.84,13.3
9/17/2022,Pettah,Pineapple,67.68,4.7
9/17/2022,Meegoda,TJC mango,128.19,7.5
9/17/2022,Meegoda,Banana,65.48,13.1
9/17/2022,Meegoda,Pineapple,92.65,5.2
9/17/2022,Narahenpita,TJC mango,109.1,6.2
9/17/2022,Narahenpita,Banana,50.46,14.1
9/17/2022,Narahenpita,Pineapple,83.95,5.6
9/17/2022,Embilipitiya,TJC mango,105.93,6.9
9/17/2022,Embilipitiya,Banana,55.29,22.7
9/17/2022,Embilipitiya,Pineapple,82.76,1.5
9/18/2022,Dambulla,TJC mango,120.96,14
