Date,Economic Center,Fruit,Average Price (LKR/kg),Quantity Exposed (metric tons)
2023-07-27,Dambulla,Pineapple,100.43,4.8
2023-07-27,Pettah,TJC mango,142.51,7.3
2023-07-27,Pettah,Banana,61.31,18.7
2023-07-27,Pettah,Pineapple,86.36,3.9
2023-07-27,Meegoda,TJC mango,136.43,9.6
2023-07-27,Meegoda,Banana,97.95,14.6
2023-07-27,Meegoda,Pineapple,83.39,2.7
2023-07-27,Narahenpita,TJC mango,96.27,12.5
2023-07-27,Narahenpita,Banana,56.75,15.8
2023-07-27,Narahenpita,Pineapple,65.14,5.1
2023-07-27,Embilipitiya,TJC mango,118.02,9.7
2023-07-27,Embilipitiya,Banana,64.38,20.8
2023-07-27,Embilipitiya,Pineapple,85.79,3.4
2023-07-28,Dambulla,TJC mango,150.66,11.4
2023-07-28,Dambulla,Banana,61.87,16.4
2023-07-28,Dambulla,Pineapple,83.91,3.9
2023-07-28,Pettah,TJC mango,120.9,7.8
2023-07-28,Pettah,Banana,47.55,16.2
2023-07-28,Pettah,Pineapple,84.71,4.4
2023-07-28,Meegoda,TJC mango,127.29,10.5
2023-07-28,Meegoda,Banana,48.09,19.8
2023-07-28,Meegoda,Pineapple,91.91,2.9
2023-07-28,Narahenpita,TJC mango,109.74,6.7
2023-07-28,Narahenpita,Banana,62.08,3.9
2023-07-28,Narahenpita,Pineapple,90.43,3.6
2023-07-28,Embilipitiya,TJC mango,123.41,7.5
2023-07-28,Embilipitiya,Banana,59.03,16.8
2023-07-28,Embilipitiya,Pineapple,85.93,4.2
2023-07-29,Dambulla,TJC mango,,
2023-07-29,Dambulla,Banana,63.67,20.3
2023-07-29,Dambulla,Pineapple,72.62,3.1
2023-07-29,Pettah,TJC mango,92.44,7.9
2023-07-29,Pettah,Banana,56.95,17.1
2023-07-29,Pettah,Pineapple,83.92,2.4
2023-07-29,Meegoda,TJC mango,144.77,7.3
2023-07-29,Meegoda,Banana,56.99,16.0
2023-07-29,Meegoda,Pineapple,79.34,4.2
2023-07-29,Narahenpita,TJC mango,123.98,9.2
2023-07-29,Narahenpita,Banana,60.1,14.2
2023-07-29,Narahenpita,Pineapple,82.08,2.9
2023-07-29,Embilipitiya,TJC mango,134.01,8.0
2023-07-29,Embilipitiya,Banana,60.4,13.8
2023-07-29,Embilipitiya,Pineapple,96.59,2.3
2023-07-30,Dambulla,TJC mango,123.92,11.2
2023-07-30,Dambulla,Banana,70.79,10.8
2023-07-30,Dambulla,Pineapple,89.02,2.5
2023-07-30,Pettah,TJC mango,120.25,5.0
2023-07-30,Pettah,Banana,68.27,19.9
2023-07-30,Pettah,Pineapple,80.49,5.0
2023-07-30,Meegoda,TJC mango,120.33,8.8
2023-07-30,Meegoda,Banana,64.4,21.1
2023-07-30,Meegoda,Pineapple,86.62,5.1
2023-07-30,Narahenpita,TJC mango,120.43,8.4
2023-07-30,Narahenpita,Banana,53.31,14.5
2023-07-30,Narahenpita,Pineapple,79.83,2.6
2023-07-30,Embilipitiya,TJC mango,79.02,7.3
2023-07-30,Embilipitiya,Banana,55.62,26.1
2023-07-30,Embilipitiya,Pineapple,70.22,1.7
2023-07-31,Dambulla,TJC mango,108.78,6.4
2023-07-31,Dambulla,Banana,53.1,14.3
2023-07-31,Dambulla,Pineapple,95.84,4.7
2023-07-31,Pettah,TJC mango,150.21,7.4
2023-07-31,Pettah,Banana,56.38,21.3
2023-07-31,Pettah,Pineapple,88.1,1.2
2023-07-31,Meegoda,TJC mango,109.27,8.8
2023-07-31,Meegoda,Banana,56.83,14.8
2023-07-31,Meegoda,Pineapple,76.48,2.9
2023-07-31,Narahenpita,TJC mango,95.07,8.6
2023-07-31,Narahenpita,Banana,59.35,16.3
2023-07-31,Narahenpita,Pineapple,74.96,4.2
2023-07-31,Embilipitiya,TJC mango,120.65,6.0
2023-07-31,Embilipitiya,Banana,66.85,19.3
2023-07-31,Embilipitiya,Pineapple,68.18,4.0
2023-08-01,Dambulla,TJC mango,139.15,8.9
2023-08-01,Dambulla,Banana,40.72,17.8
2023-08-01,Dambulla,Pineapple,78.22,5.1
2023-08-01,Pettah,TJC mango,104.79,6.0
2023-08-01,Pettah,Banana,59.65,16.0
2023-08-01,Pettah,Pineapple,72.62,5.4
2023-08-01,Meegoda,TJC mango,114.37,7.3
2023-08-01,Meegoda,Banana,63.03,22.8
2023-08-01,Meegoda,Pineapple,78.31,3.7
2023-08-01,Narahenpita,TJC mango,130.71,3.9
2023-08-01,Narahenpita,Banana,58.45,28.3
2023-08-01,Narahenpita,Pineapple,83.17,4.0
2023-08-01,Embilipitiya,TJC mango,100.83,7.4
2023-08-01,Embilipitiya,Banana,59.66,19.1
2023-08-01,Embilipitiya,Pineapple,69.36,5.9
2023-08-02,Dambulla,TJC mango,108.89,5.9
2023-08-02,Dambulla,Banana,53.93,10.8
2023-08-02,Dambulla,Pineapple,82.63,3.0
2023-08-02,Pettah,TJC mango,108.26,10.8
2023-08-02,Pettah,Banana,70.91,15.0
2023-08-02,Pettah,Pineapple,85.4,3.8
2023-08-02,Meegoda,TJC mango,132.86,6.6
2023-08-02,Meegoda,Banana,76.88,21.1
2023-08-02,Meegoda,Pineapple,82.6,2.9
2023-08-02,Narahenpita,TJC mango,97.31,8.5
2023-08-02,Narahenpita,Banana,57.29,18.3
2023-08-02,Narahenpita,Pineapple,78.8,3.8
2023-08-02,Embilipitiya,TJC mango,98.94,5.6
2023-08-02,Embilipitiya,Banana,61.54,17.4
2023-08-02,Embilipitiya,Pineapple,70.3,4.9
2023-08-03,Dambulla,TJC mango,105.31,9.3
2023-08-03,Dambulla,Banana,73.59,19.2
2023-08-03,Dambulla,Pineapple,85.39,3.6
2023-08-03,Pettah,TJC mango,145.13,6.3
2023-08-03,Pettah,Banana,60.37,20.9
2023-08-03,Pettah,Pineapple,63.17,2.5
2023-08-03,Meegoda,TJC mango,119.92,8.3
2023-08-03,Meegoda,Banana,48.31,16.7
2023-08-03,Meegoda,Pineapple,95.08,4.5
2023-08-03,Narahenpita,TJC mango,115.55,10.5
2023-08-03,Narahenpita,Banana,57.94,24.2
2023-08-03,Narahenpita,Pineapple,88.76,3.1
2023-08-03,Embilipitiya,TJC mango,90.69,8.5
2023-08-03,Embilipitiya,Banana,72.77,12.5
2023-08-03,Embilipitiya,Pineapple,93.51,3.3
2023-08-04,Dambulla,TJC mango,129.09,5.5
2023-08-04,Dambulla,Banana,64.24,25.0
2023-08-04,Dambulla,Pineapple,59.55,1.9
2023-08-04,Pettah,TJC mango,101.68,7.8
2023-08-04,Pettah,Banana,61.06,14.6
2023-08-04,Pettah,Pineapple,78.53,5.8
2023-08-04,Meegoda,TJC mango,116.96,8.7
2023-08-04,Meegoda,Banana,51.03,22.2
2023-08-04,Meegoda,Pineapple,81.7,3.2
2023-08-04,Narahenpita,TJC mango,152.04,8.8
2023-08-04,Narahenpita,Banana,66.48,20.9
2023-08-04,Narahenpita,Pineapple,83.9,3.3
2023-08-04,Embilipitiya,TJC mango,125.76,9.0
2023-08-04,Embilipitiya,Banana,49.29,20.3
2023-08-04,Embilipitiya,Pineapple,88.75,4.0
2023-08-05,Dambulla,TJC mango,114.79,6.9
2023-08-05,Dambulla,Banana,65.29,12.4
2023-08-05,Dambulla,Pineapple,74.85,4.6
2023-08-05,Pettah,TJC mango,144.95,6.0
2023-08-05,Pettah,Banana,57.65,27.0
2023-08-05,Pettah,Pineapple,,
2023-08-05,Meegoda,TJC mango,125.24,9.8
2023-08-05,Meegoda,Banana,54.25,19.5
2023-08-05,Meegoda,Pineapple,96.4,4.3
2023-08-05,Narahenpita,TJC mango,85.7,8.8
2023-08-05,Narahenpita,Banana,54.86,13.6
2023-08-05,Narahenpita,Pineapple,94.88,2.7
2023-08-05,Embilipitiya,TJC mango,125.11,7.4
2023-08-05,Embilipitiya,Banana,60.29,20.1
2023-08-05,Embilipitiya,Pineapple,87.84,4.8
2023-08-06,Dambulla,TJC mango,112.34,6.6
2023-08-06,Dambulla,Banana,52.25,14.7
2023-08-06,Dambulla,Pineapple,76.4,2.9
2023-08-06,Pettah,TJC mango,118.06,6.8
2023-08-06,Pettah,Banana,65.36,21.5
2023-08-06,Pettah,Pineapple,79.12,2.9
2023-08-06,Meegoda,TJC mango,133.73,10.5
2023-08-06,Meegoda,Banana,60.27,14.6
2023-08-06,Meegoda,Pineapple,81.65,3.4
2023-08-06,Narahenpita,TJC mango,119.75,10.2
2023-08-06,Narahenpita,Banana,66.28,20.5
2023-08-06,Narahenpita,Pineapple,82.13,3.4
2023-08-06,Embilipitiya,TJC mango,118.5,5.9
2023-08-06,Embilipitiya,Banana,68.1,16.9
2023-08-06,Embilipitiya,Pineapple,74.26,3.9
2023-08-07,Dambulla,TJC mango,108.31,9.0
2023-08-07,Dambulla,Banana,70.51,21.8
2023-08-07,Dambulla,Pineapple,102.22,2.6
2023-08-07,Pettah,TJC mango,108.38,10.1
2023-08-07,Pettah,Banana,57.24,16.6
2023-08-07,Pettah,Pineapple,75.04,4.0
2023-08-07,Meegoda,TJC mango,107.44,8.2
2023-08-07,Meegoda,Banana,64.5,15.8
2023-08-07,Meegoda,Pineapple,80.06,3.6
2023-08-07,Narahenpita,TJC mango,125.55,10.6
2023-08-07,Narahenpita,Banana,46.89,12.7
2023-08-07,Narahenpita,Pineapple,96.85,1.9
2023-08-07,Embilipitiya,TJC mango,119.45,8.3
2023-08-07,Embilipitiya,Banana,64.25,23.0
2023-08-07,Embilipitiya,Pineapple,76.41,3.7
2023-08-08,Dambulla,TJC mango,122.53,6.6
2023-08-08,Dambulla,Banana,61.44,13.9
2023-08-08,Dambulla,Pineapple,91.26,3.2
2023-08-08,Pettah,TJC mango,127.22,6.3
2023-08-08,Pettah,Banana,63.21,22.0
2023-08-08,Pettah,Pineapple,81.13,3.2
2023-08-08,Meegoda,TJC mango,130.1,6.2
2023-08-08,Meegoda,Banana,66.01,19.9
2023-08-08,Meegoda,Pineapple,84.22,6.7
2023-08-08,Narahenpita,TJC mango,120.4,4.9
2023-08-08,Narahenpita,Banana,49.47,12.8
2023-08-08,Narahenpita,Pineapple,69.24,4.1
2023-08-08,Embilipitiya,TJC mango,109.85,8.0
2023-08-08,Embilipitiya,Banana,71.92,13.3
2023-08-08,Embilipitiya,Pineapple,73.54,5.5
2023-08-09,Dambulla,TJC mango,108.61,8.3
2023-08-09,Dambulla,Banana,60.02,12.0
2023-08-09,Dambulla,Pineapple,69.47,4.1
2023-08-09,Pettah,TJC mango,124.45,8.8
2023-08-09,Pettah,Banana,66.95,14.3
2023-08-09,Pettah,Pineapple,,
2023-08-09,Meegoda,TJC mango,124.22,7.3
2023-08-09,Meegoda,Banana,63.94,23.3
2023-08-09,Meegoda,Pineapple,66.72,5.2
2023-08-09,Narahenpita,TJC mango,96.73,8.9
2023-08-09,Narahenpita,Banana,58.98,7.4
2023-08-09,Narahenpita,Pineapple,77.22,4.7
2023-08-09,Embilipitiya,TJC mango,118.53,4.3
2023-08-09,Embilipitiya,Banana,64.89,14.5
2023-08-09,Embilipitiya,Pineapple,68.85,4.4
2023-08-10,Dambulla,TJC mango,146.13,8.0
2023-08-10,Dambulla,Banana,56.63,16.6
2023-08-10,Dambulla,Pineapple,75.93,3.8
2023-08-10,Pettah,TJC mango,112.39,4.3
2023-08-10,Pettah,Banana,67.43,25.7
2023-08-10,Pettah,Pineapple,91.06,3.7
2023-08-10,Meegoda,TJC mango,121.34,7.9
2023-08-10,Meegoda,Banana,57.97,22.4
2023-08-10,Meegoda,Pineapple,77.04,5.3
2023-08-10,Narahenpita,TJC mango,108.35,8.7
2023-08-10,Narahenpita,Banana,58.74,15.8
2023-08-10,Narahenpita,Pineapple,70.45,3.9
2023-08-10,Embilipitiya,TJC mango,108.55,8.2
2023-08-10,Embilipitiya,Banana,68.84,14.4
2023-08-10,Embilipitiya,Pineapple,77.98,4.7
2023-08-11,Dambulla,TJC mango,139.97,10.1
2023-08-11,Dambulla,Banana,58.03,26.0
2023-08-11,Dambulla,Pineapple,86.87,5.0
2023-08-11,Pettah,TJC mango,105.15,11.1
2023-08-11,Pettah,Banana,70.16,13.3
2023-08-11,Pettah,Pineapple,79.85,3.7
2023-08-11,Meegoda,TJC mango,130.68,7.9
2023-08-11,Meegoda,Banana,60.58,20.0
2023-08-11,Meegoda,Pineapple,82.19,5.0
2023-08-11,Narahenpita,TJC mango,121.64,6.0
2023-08-11,Narahenpita,Banana,55.81,21.5
2023-08-11,Narahenpita,Pineapple,79.86,4.5
2023-08-11,Embilipitiya,TJC mango,123.74,11.2
2023-08-11,Embilipitiya,Banana,63.85,7.8
2023-08-11,Embilipitiya,Pineapple,90.53,4.4
2023-08-12,Dambulla,TJC mango,111.51,9.8
2023-08-12,Dambulla,Banana,65.62,6.2
2023-08-12,Dambulla,Pineapple,82.55,3.8
2023-08-12,Pettah,TJC mango,80.23,5.6
2023-08-12,Pettah,Banana,58.12,16.1
2023-08-12,Pettah,Pineapple,56.98,3.6
2023-08-12,Meegoda,TJC mango,104.0,4.7
2023-08-12,Meegoda,Banana,46.28,19.0
2023-08-12,Meegoda,Pineapple,82.8,3.5
2023-08-12,Narahenpita,TJC mango,123.11,10.4
2023-08-12,Narahenpita,Banana,50.9,13.9
2023-08-12,Narahenpita,Pineapple,94.09,3.6
2023-08-12,Embilipitiya,TJC mango,117.91,8.7
2023-08-12,Embilipitiya,Banana,56.5,22.0
2023-08-12,Embilipitiya,Pineapple,86.39,4.5
2023-08-13,Dambulla,TJC mango,141.84,6.6
2023-08-13,Dambulla,Banana,51.42,13.7
2023-08-13,Dambulla,Pineapple,80.42,4.2
2023-08-13,Pettah,TJC mango,110.11,10.6
2023-08-13,Pettah,Banana,61.06,12.2
2023-08-13,Pettah,Pineapple,70.01,3.9
2023-08-13,Meegoda,TJC mango,120.72,6.1
2023-08-13,Meegoda,Banana,58.77,19.3
2023-08-13,Meegoda,Pineapple,57.91,2.5
2023-08-13,Narahenpita,TJC mango,132.58,7.0
2023-08-13,Narahenpita,Banana,51.04,13.1
2023-08-13,Narahenpita,Pineapple,87.58,2.8
2023-08-13,Embilipitiya,TJC mango,120.17,9.6
2023-08-13,Embilipitiya,Banana,60.05,13.9
2023-08-13,Embilipitiya,Pineapple,94.33,4.2
2023-08-14,Dambulla,TJC mango,119.86,8.8
2023-08-14,Dambulla,Banana,75.87,24.2
2023-08-14,Dambulla,Pineapple,71.87,3.9
2023-08-14,Pettah,TJC mango,121.17,6.8
2023-08-14,Pettah,Banana,54.83,19.2
2023-08-14,Pettah,Pineapple,91.44,5.8
2023-08-14,Meegoda,TJC mango,129.76,6.1
2023-08-14,Meegoda,Banana,66.42,17.1
2023-08-14,Meegoda,Pineapple,80.39,4.4
2023-08-14,Narahenpita,TJC mango,128.32,7.2
2023-08-14,Narahenpita,Banana,59.36,24.9
2023-08-14,Narahenpita,Pineapple,88.44,4.0
2023-08-14,Embilipitiya,TJC mango,126.1,2.4
2023-08-14,Embilipitiya,Banana,70.09,19.4
2023-08-14,Embilipitiya,Pineapple,74.04,3.3
2023-08-15,Dambulla,TJC mango,145.09,7.0
2023-08-15,Dambulla,Banana,59.12,20.0
2023-08-15,Dambulla,Pineapple,80.92,4.1
2023-08-15,Pettah,TJC mango,129.14,10.0
2023-08-15,Pettah,Banana,51.78,21.3
2023-08-15,Pettah,Pineapple,77.07,3.0
2023-08-15,Meegoda,TJC mango,120.15,4.3
2023-08-15,Meegoda,Banana,63.64,13.5
2023-08-15,Meegoda,Pineapple,81.23,5.6
2023-08-15,Narahenpita,TJC mango,128.03,6.7
2023-08-15,Narahenpita,Banana,67.11,21.4
2023-08-15,Narahenpita,Pineapple,60.68,4.8
2023-08-15,Embilipitiya,TJC mango,132.66,8.7
2023-08-15,Embilipitiya,Banana,59.63,16.0
2023-08-15,Embilipitiya,Pineapple,77.52,4.6
2023-08-16,Dambulla,TJC mango,125.02,4.6
2023-08-16,Dambulla,Banana,66.0,13.7
2023-08-16,Dambulla,Pineapple,67.38,3.9
2023-08-16,Pettah,TJC mango,110.52,6.5
2023-08-16,Pettah,Banana,69.47,25.0
2023-08-16,Pettah,Pineapple,82.16,4.2
2023-08-16,Meegoda,TJC mango,99.68,6.6
2023-08-16,Meegoda,Banana,47.2,15.9
2023-08-16,Meegoda,Pineapple,85.24,3.8
2023-08-16,Narahenpita,TJC mango,99.0,8.4
2023-08-16,Narahenpita,Banana,63.6,22.1
2023-08-16,Narahenpita,Pineapple,93.18,5.0
2023-08-16,Embilipitiya,TJC mango,120.41,8.4
2023-08-16,Embilipitiya,Banana,51.74,24.5
2023-08-16,Embilipitiya,Pineapple,69.9,2.6
2023-08-17,Dambulla,TJC mango,128.83,4.3
2023-08-17,Dambulla,Banana,46.99,22.0
2023-08-17,Dambulla,Pineapple,85.66,4.9
2023-08-17,Pettah,TJC mango,111.26,8.1
2023-08-17,Pettah,Banana,60.54,25.2
2023-08-17,Pettah,Pineapple,74.23,4.9
2023-08-17,Meegoda,TJC mango,98.02,5.3
2023-08-17,Meegoda,Banana,65.56,21.5
2023-08-17,Meegoda,Pineapple,85.53,4.0
2023-08-17,Narahenpita,TJC mango,138.2,5.6
2023-08-17,Narahenpita,Banana,56.55,23.9
2023-08-17,Narahenpita,Pineapple,80.39,4.1
2023-08-17,Embilipitiya,TJC mango,125.81,6.0
2023-08-17,Embilipitiya,Banana,49.86,17.0
2023-08-17,Embilipitiya,Pineapple,77.25,6.6
2023-08-18,Dambulla,TJC mango,94.03,8.2
2023-08-18,Dambulla,Banana,42.35,14.9
2023-08-18,Dambulla,Pineapple,67.02,5.0
2023-08-18,Pettah,TJC mango,122.11,3.0
2023-08-18,Pettah,Banana,56.71,17.3
2023-08-18,Pettah,Pineapple,77.22,2.6
2023-08-18,Meegoda,TJC mango,108.54,7.8
2023-08-18,Meegoda,Banana,64.56,13.6
2023-08-18,Meegoda,Pineapple,98.3,3.4
2023-08-18,Narahenpita,TJC mango,112.57,8.1
2023-08-18,Narahenpita,Banana,67.16,10.0
2023-08-18,Narahenpita,Pineapple,72.91,3.8
2023-08-18,Embilipitiya,TJC mango,127.93,8.5
2023-08-18,Embilipitiya,Banana,43.39,19.2
2023-08-18,Embilipitiya,Pineapple,85.57,4.3
2023-08-19,Dambulla,TJC mango,137.98,8.5
2023-08-19,Dambulla,Banana,58.61,10.0
2023-08-19,Dambulla,Pineapple,75.32,5.0
2023-08-19,Pettah,TJC mango,123.77,8.0
2023-08-19,Pettah,Banana,57.01,19.7
2023-08-19,Pettah,Pineapple,80.54,4.1
2023-08-19,Meegoda,TJC mango,135.5,8.0
2023-08-19,Meegoda,Banana,69.64,20.7
2023-08-19,Meegoda,Pineapple,81.08,4.6
2023-08-19,Narahenpita,TJC mango,148.24,7.5
2023-08-19,Narahenpita,Banana,64.32,14.4
2023-08-19,Narahenpita,Pineapple,88.44,3.7
2023-08-19,Embilipitiya,TJC mango,134.8,5.1
2023-08-19,Embilipitiya,Banana,64.57,14.3
2023-08-19,Embilipitiya,Pineapple,89.71,5.2
2023-08-20,Dambulla,TJC mango,145.37,7.8
2023-08-20,Dambulla,Banana,59.88,18.2
2023-08-20,Dambulla,Pineapple,82.6,3.9
2023-08-20,Pettah,TJC mango,143.91,7.0
2023-08-20,Pettah,Banana,57.37,24.1
2023-08-20,Pettah,Pineapple,79.44,3.4
2023-08-20,Meegoda,TJC mango,147.74,10.3
2023-08-20,Meegoda,Banana,65.2,17.0
2023-08-20,Meegoda,Pineapple,69.89,5.0
2023-08-20,Narahenpita,TJC mango,103.24,6.6
2023-08-20,Narahenpita,Banana,62.34,21.6
2023-08-20,Narahenpita,Pineapple,82.48,3.7
2023-08-20,Embilipitiya,TJC mango,141.48,9.2
2023-08-20,Embilipitiya,Banana,63.99,18.4
2023-08-20,Embilipitiya,Pineapple,63.14,4.4
2023-08-21,Dambulla,TJC mango,117.3,11.1
2023-08-21,Dambulla,Banana,61.62,15.8
2023-08-21,Dambulla,Pineapple,85.09,2.6
2023-08-21,Pettah,TJC mango,137.95,8.1
2023-08-21,Pettah,Banana,57.5,15.3
2023-08-21,Pettah,Pineapple,97.89,3.0
2023-08-21,Meegoda,TJC mango,110.32,8.8
2023-08-21,Meegoda,Banana,55.48,18.3
2023-08-21,Meegoda,Pineapple,80.79,4.2
2023-08-21,Narahenpita,TJC mango,121.15,5.9
2023-08-21,Narahenpita,Banana,73.69,19.1
2023-08-21,Narahenpita,Pineapple,68.27,3.8
2023-08-21,Embilipitiya,TJC mango,125.39,6.5
2023-08-21,Embilipitiya,Banana,63.78,5.1
2023-08-21,Embilipitiya,Pineapple,80.95,4.3
2023-08-22,Dambulla,TJC mango,121.06,9.9
2023-08-22,Dambulla,Banana,57.17,22.8
2023-08-22,Dambulla,Pineapple,86.65,4.9
2023-08-22,Pettah,TJC mango,106.0,10.4
2023-08-22,Pettah,Banana,56.98,16.6
2023-08-22,Pettah,Pineapple,78.16,4.5
2023-08-22,Meegoda,TJC mango,124.68,7.0
2023-08-22,Meegoda,Banana,51.5,15.0
2023-08-22,Meegoda,Pineapple,73.88,4.4
2023-08-22,Narahenpita,TJC mango,109.29,6.3
2023-08-22,Narahenpita,Banana,70.72,22.4
2023-08-22,Narahenpita,Pineapple,80.22,5.7
2023-08-22,Embilipitiya,TJC mango,127.98,7.8
2023-08-22,Embilipitiya,Banana,58.58,17.1
2023-08-22,Embilipitiya,Pineapple,65.15,4.0
2023-08-23,Dambulla,TJC mango,135.08,7.8
2023-08-23,Dambulla,Banana,68.49,25.7
2023-08-23,Dambulla,Pineapple,94.06,2.8
2023-08-23,Pettah,TJC mango,91.44,9.8
2023-08-23,Pettah,Banana,62.83,20.8
2023-08-23,Pettah,Pineapple,76.64,5.1
2023-08-23,Meegoda,TJC mango,123.3,5.2
2023-08-23,Meegoda,Banana,58.72,15.5
2023-08-23,Meegoda,Pineapple,78.49,2.7
2023-08-23,Narahenpita,TJC mango,123.63,8.1
2023-08-23,Narahenpita,Banana,64.79,10.4
2023-08-23,Narahenpita,Pineapple,91.09,4.6
2023-08-23,Embilipitiya,TJC mango,146.13,9.0
2023-08-23,Embilipitiya,Banana,51.31,15.8
2023-08-23,Embilipitiya,Pineapple,73.49,2.8
2023-08-24,Dambulla,TJC mango,118.4,8.6
2023-08-24,Dambulla,Banana,47.57,15.9
2023-08-24,Dambulla,Pineapple,84.11,3.7
2023-08-24,Pettah,TJC mango,113.55,5.7
2023-08-24,Pettah,Banana,55.38,22.0
2023-08-24,Pettah,Pineapple,70.81,4.3
2023-08-24,Meegoda,TJC mango,,
2023-08-24,Meegoda,Banana,55.36,8.2
2023-08-24,Meegoda,Pineapple,71.39,5.8
2023-08-24,Narahenpita,TJC mango,120.85,9.6
2023-08-24,Narahenpita,Banana,54.85,14.9
2023-08-24,Narahenpita,Pineapple,73.05,4.3
2023-08-24,Embilipitiya,TJC mango,144.97,6.9
2023-08-24,Embilipitiya,Banana,61.56,20.0
2023-08-24,Embilipitiya,Pineapple,84.48,4.9
2023-08-25,Dambulla,TJC mango,109.49,6.6
2023-08-25,Dambulla,Banana,53.6,11.1
2023-08-25,Dambulla,Pineapple,73.99,2.5
2023-08-25,Pettah,TJC mango,127.77,11.6
2023-08-25,Pettah,Banana,58.73,13.8
2023-08-25,Pettah,Pineapple,,
2023-08-25,Meegoda,TJC mango,131.12,9.3
2023-08-25,Meegoda,Banana,76.31,19.8
2023-08-25,Meegoda,Pineapple,79.96,3.9
2023-08-25,Narahenpita,TJC mango,92.04,7.2
2023-08-25,Narahenpita,Banana,56.45,11.0
2023-08-25,Narahenpita,Pineapple,80.06,4.1
2023-08-25,Embilipitiya,TJC mango,113.07,6.8
2023-08-25,Embilipitiya,Banana,,
2023-08-25,Embilipitiya,Pineapple,69.39,2.9
2023-08-26,Dambulla,TJC mango,114.99,8.6
2023-08-26,Dambulla,Banana,65.72,18.6
2023-08-26,Dambulla,Pineapple,85.23,4.3
2023-08-26,Pettah,TJC mango,121.84,6.3
2023-08-26,Pettah,Banana,57.1,12.3
2023-08-26,Pettah,Pineapple,83.6,3.3
2023-08-26,Meegoda,TJC mango,110.72,10.9
2023-08-26,Meegoda,Banana,52.25,19.0
2023-08-26,Meegoda,Pineapple,73.32,4.4
2023-08-26,Narahenpita,TJC mango,122.74,10.2
2023-08-26,Narahenpita,Banana,60.16,21.8
2023-08-26,Narahenpita,Pineapple,89.61,4.1
2023-08-26,Embilipitiya,TJC mango,121.59,11.1
2023-08-26,Embilipitiya,Banana,70.95,12.5
2023-08-26,Embilipitiya,Pineapple,90.98,5.0
2023-08-27,Dambulla,TJC mango,116.57,6.3
2023-08-27,Dambulla,Banana,76.62,17.8
2023-08-27,Dambulla,Pineapple,93.49,2.8
2023-08-27,Pettah,TJC mango,128.09,10.3
2023-08-27,Pettah,Banana,57.32,24.1
2023-08-27,Pettah,Pineapple,70.38,3.6
2023-08-27,Meegoda,TJC mango,142.75,9.0
2023-08-27,Meegoda,Banana,55.04,17.3
2023-08-27,Meegoda,Pineapple,78.59,5.1
2023-08-27,Narahenpita,TJC mango,137.03,6.2
2023-08-27,Narahenpita,Banana,62.49,14.0
2023-08-27,Narahenpita,Pineapple,72.16,3.4
2023-08-27,Embilipitiya,TJC mango,128.02,6.1
2023-08-27,Embilipitiya,Banana,63.91,27.0
2023-08-27,Embilipitiya,Pineapple,84.32,4.1
2023-08-28,Dambulla,TJC mango,105.1,8.5
2023-08-28,Dambulla,Banana,67.04,21.8
2023-08-28,Dambulla,Pineapple,69.05,1.9
2023-08-28,Pettah,TJC mango,124.71,10.8
2023-08-28,Pettah,Banana,51.01,25.3
2023-08-28,Pettah,Pineapple,76.79,2.8
2023-08-28,Meegoda,TJC mango,105.11,7.5
2023-08-28,Meegoda,Banana,64.3,18.7
2023-08-28,Meegoda,Pineapple,77.88,4.8
2023-08-28,Narahenpita,TJC mango,95.38,5.2
2023-08-28,Narahenpita,Banana,54.18,14.5
2023-08-28,Narahenpita,Pineapple,67.33,4.0
2023-08-28,Embilipitiya,TJC mango,134.16,7.8
2023-08-28,Embilipitiya,Banana,69.62,19.0
2023-08-28,Embilipitiya,Pineapple,74.14,4.2
2023-08-29,Dambulla,TJC mango,125.4,9.8
2023-08-29,Dambulla,Banana,57.7,22.1
2023-08-29,Dambulla,Pineapple,82.01,4.7
2023-08-29,Pettah,TJC mango,130.33,10.9
2023-08-29,Pettah,Banana,64.3,18.3
2023-08-29,Pettah,Pineapple,81.72,4.4
2023-08-29,Meegoda,TJC mango,,
2023-08-29,Meegoda,Banana,70.81,21.3
2023-08-29,Meegoda,Pineapple,93.77,3.0
2023-08-29,Narahenpita,TJC mango,130.17,7.7
2023-08-29,Narahenpita,Banana,63.25,19.9
2023-08-29,Narahenpita,Pineapple,77.26,4.2
2023-08-29,Embilipitiya,TJC mango,119.23,8.3
2023-08-29,Embilipitiya,Banana,52.58,13.1
2023-08-29,Embilipitiya,Pineapple,97.16,2.8
2023-08-30,Dambulla,TJC mango,121.87,6.5
2023-08-30,Dambulla,Banana,48.85,19.8
2023-08-30,Dambulla,Pineapple,78.74,3.8
2023-08-30,Pettah,TJC mango,95.88,8.8
2023-08-30,Pettah,Banana,61.59,18.2
2023-08-30,Pettah,Pineapple,66.32,4.3
2023-08-30,Meegoda,TJC mango,121.18,8.3
2023-08-30,Meegoda,Banana,58.61,29.8
2023-08-30,Meegoda,Pineapple,53.52,2.8
2023-08-30,Narahenpita,TJC mango,131.85,6.3
2023-08-30,Narahenpita,Banana,70.61,19.2
2023-08-30,Narahenpita,Pineapple,97.51,3.8
2023-08-30,Embilipitiya,TJC mango,128.65,8.6
2023-08-30,Embilipitiya,Banana,63.27,23.6
2023-08-30,Embilipitiya,Pineapple,98.13,3.5
